"datetime","reference_datetime","model_id","site_id","parameter","family","prediction","variable","depth_m","duration","project_id"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.0137019377464263,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",18,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0401775024799569,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0608341797816618,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0677184868016517,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0668759236601977,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0777234329274161,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0650926322987395,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.058731137333685,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.036131993347806,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0480274254703052,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0530203569607157,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0442994434935824,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0668580740789416,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0641219343795313,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0632981809662018,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0701850910846993,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0641067124180211,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0689870468430656,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0674938874552219,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.072858848405648,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0563631648819989,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0373768608539929,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0339365960623923,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0144346484714675,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0116889223057361,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.000355642182886301,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.00243668564389943,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.00286870268828721,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.005592135311823,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0151647884833435,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0278845583638856,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.0346532532913764,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.00369916789265979,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",19,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.0464508273338188,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.0575519477963407,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.0602015766093113,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.0425909974985524,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.0498839679374249,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.0623943152285928,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.0438652447318733,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.0280505446819164,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",20,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0508583377377013,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0453913105199433,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.044440715225986,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0499069013679666,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0346973467313635,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0305994767804522,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0173098503528908,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0152791551865906,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.019852593459738,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0071526897422608,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.019172775741522,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0267812179861946,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0220221211650956,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0143348767768179,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.025022540946821,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0317704241085962,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0447849679794418,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0592824560674451,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0628619729774206,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0703574145951009,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0545632288876775,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0207552711411988,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0160568478381424,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0240442718941849,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.0099775825081367,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",21,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0276864141357962,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0406440059557053,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0504865535383992,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0442590054700053,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0474314456904086,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0379412866756334,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0386772310461394,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0381142465857754,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.033039980470013,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.00915864596999165,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0164307174747064,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0156902659066183,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0148479645241949,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0103965802975882,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0200695191697439,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0113893887655117,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0155272249845791,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.036459743214354,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0284928874659984,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0215917079002976,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0217949396432445,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0192996270183761,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0195767939532679,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.014718567736391,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.0137502874991285,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-30,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-01,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-05-02,2026-03-29,"inflow_ar_abp","tubr",22,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-29,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.0475697492490436,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-30,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.06740819261505,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-03-31,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.0754538542416502,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-01,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.0824253263075337,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-02,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.0828613074857906,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-03,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.0692029998391418,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-04,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.0545675884425591,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-05,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.049653175078462,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-06,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.0537493530518675,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-07,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.038595934339878,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-08,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.0317083192099154,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-09,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.0279739169224134,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-10,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.0368430918822221,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-11,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.0232480932129999,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-12,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-13,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-14,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.00914930319699908,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-15,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-16,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-17,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-18,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-19,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-20,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-21,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-22,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-23,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-24,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-25,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-26,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-27,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-28,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
2026-04-29,2026-03-29,"inflow_ar_abp","tubr",23,"ensemble",0.002,"Flow_cms_mean",NA,"P1D","vera4cast"
